Missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	*CollisionOverlap	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Pierce	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	*OnDiedSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	*MissileWeaponVFX	EOL
gemexplosionbolt	3165	1		1	6																												919		0																										81	81	255	0	0	1	null	1024	16	16					3			1		1								1					1								1			1																																											1																								0
broadhead	3166	1	25	1	20																												10		0						10		0										100	100			10				0	0	0	0	0	1	null	1024	15	16					3	1		1		1								2				1	1								1		100	1	1		Broadhead	4			1																																			10	32			weapon_bow_1									broadheadbolt							broadheadbolt					0
broadheadbolt	3167	1		1																																																	100	100			5				255	255	255	0	0	0	Arrow	1024	1	16					3	1		1										1				1	1						1	1	1		100	1	1		Broadhead	4			1																																			10	32			weapon_throw_1																					0
goldexplosion	3168	1		28					0	damage freq (0 = look at skill)	0	radius (0 = look at skill)	0	start frame	2	end frame	30	lob																																							3				81	81	255	0	0	1	null	1024	16	16					3			1		1								1					1								1			1																																											1									goldexplosionbolt															0
goldexplosionbolt	3169	1		1	6																												920		0																										81	81	255	0	0	1	null	1024	16	16					3			1		1								1					1								1			1																																											1																								0
deathweb	3170	1	25	1	20																												20		2						20		2																		0	0	0	0	0	1	null	1024	15	16								1		1								1					1								1			1			Death Web	4																																						176	32												deathwebtwo							deathwebtwo					0
deathwebtwo	3171	19	25	15	20				22												22												20		2						20		2										25	25			20				0	0	0	2	2	1	null	1024	15	16					3	1		1		1			1	4				1													1			1			Death Web	4																																						176	32									deathwebdebuffspawnermain			deathwebthree				deathwebdebuffspawnermain			deathwebthree					0
deathwebthree	3172	19	25	15	20				22												22												20		2						20		2										25	25			20				0	0	0	2	2	1	null	1024	15	16					3	1		1		1			1	4				1													1			1			Death Web	4																																						176	32									deathwebdebuffspawnermain			deathwebfour				deathwebdebuffspawnermain			deathwebfour					0
deathwebfour	3173	19	25	15	20				22												22												20		2						20		2										25	25			20				0	0	0	2	2	1	null	1024	15	16					3	1		1		1			1	4				1													1			1			Death Web	4																																						176	32									deathwebdebuffspawnermain			deathwebfive				deathwebdebuffspawnermain			deathwebfive					0
deathwebfive	3174	19		15					22												22																																				1				0	0	0	0	0	1	null	1024	15	16								1		1			1	4				1													1			1			Death Web	4																																						176	32									deathwebdebuffspawnermain							deathwebdebuffspawnermain								0
deathwebdebuffspawnermain	3175	1	25	1	20																												5		1						5		1																		0	0	0	0	0	1	null	1024	15	16																		1					1											1																																											32												deathwebdebuffspawner							deathwebdebuffspawner					0
deathwebdebuffspawner	3176	19		15					5												5																																				75				0	0	0	0	0	1	Spider_Goo_Disappear	1024	9	16		1		1	3			1	1	1		1						3											1					1																																											8									deathwebdebufffury							deathwebdebufffury								0
deathwebdebufffury	3177	1	25	1	20																												8		5						8		5																		0	0	0	0	0	1	null	1024	15	16																		1					1											1																																											32												deathwebdebuffbolt							deathwebdebuffbolt					0
deathwebdebuffbolt	3178	1		1	21																																																80	80			2				192	192	192	0	0	0	BAYellShockWave01	1024	15	16					3			1					1	2				1																1																																											32																								0
goldonkill	3179	1		1	6																												921		0																										81	81	255	0	0	1	null	1024	16	16					3			1		1								1					1								1			1																																											1																								0
bigshockwave	3180	1	4	1	5																												1								1																				0	0	0	0	0	1	null	1024	15	16										1								1					1											1																																											32												bigshockwavebolt							bigshockwavebolt					0
bigshockwavebolt	3181	1		1																																																	30	30			75				255	255	255	0	0	0	Arrow	1024	1	16					3			1		1			1	4				3				1	1						1	1	1			1			Devastating Shock Wave	4			1																																			10	32			diablo_firecircle																					0
wildairs	3182	19	55	15	51				1												1																																				1				0	0	0	0	0	1	null	1024	15	16																							1	1			1							1																																											1									wildairlivecheckfire			wildairlivecheckcold	wildairlivechecklightning			wildairlivecheckfire			wildairlivecheckcold	wildairlivechecklightning				0
wildairlivecheckfire	3183	50		28					0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	1	start frame	3	end frame	30	lob			0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	1	start frame	3	end frame	30	lob																											4				0	0	0	0	0	1	null	1024	30	16		1	17	18					1			1						1	1	25									1					1																																											1									wildairfuryfire							wildairfuryfire								0
wildairlivecheckcold	3184	50		28					0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	2	start frame	4	end frame	30	lob			0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	2	start frame	4	end frame	30	lob																											5				0	0	0	0	0	1	null	1024	30	16		1	17	18					1			1						1	1	25									1					1																																											1									wildairfurycold							wildairfurycold								0
wildairlivechecklightning	3185	50		28					0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	4	start frame	6	end frame	30	lob			0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	4	start frame	6	end frame	30	lob																											7				0	0	0	0	0	1	null	1024	30	16		1	17	18					1			1						1	1	25									1					1																																											1									wildairfurylightning							wildairfurylightning								0
wildairfuryfire	3186	1	25	1	20																												30		1						30		1																		0	0	0	0	0	1	null	1024	15	16																		1					1											1																																											32												immolationarrow							immolationarrow					0
wildairfurycold	3187	1	25	1	20																												30		1						30		1																		0	0	0	0	0	1	null	1024	15	16																		1					1											1																																											32												freezingarrow							freezingarrow					0
wildairfurylightning	3188	1	25	1	20																												30		1						30		1																		0	0	0	0	0	1	null	1024	15	16																		1					1											1																																											32												lightningarrow							lightningarrow					0
multipleshotballista	3189	1		1																																																	60	60			30				255	255	255	0	0	0	Arrow	1024	1	16					3	1		1					1	2				1				1	1						1	1	1			1	1		Multiple Shot Ballista Attack	4			1																																			10	32			weapon_xbow_1																					0
harpoonballista	3190	1		1		7																																															100	100			20				255	255	255	0	0	0	Arrow	1024	1	16					3			1										2				1	1						1	1	1			1			Harpoon Ballista Attack	4			1																																			10	32			weapon_xbow_1																					0
riftshot	3191	50		28					0	damage freq (0 = look at skill)	12	radius (0 = look at skill)	0	start frame	13	end frame	30	lob			0	damage freq (0 = look at skill)	12	radius (0 = look at skill)	0	start frame	13	end frame	30	lob																											14				0	0	0	0	0	1	null	1024	30	16		1	17	18					1			1						1	1	25									1																																																1									riftshotfury							riftshotfury								0
riftshotfury	3192	1	25	1	20																												20		2						20		2										100	100			20				0	0	0	0	0	1	null	1024	15	16																		1					1											1																																											32												riftshotbolt							riftshotbolt					0
riftshotbolt	3193	1		1																																																	60	60			10				255	255	255	0	0	0	Arrow	1024	1	16					3	1		1										1				1	1						1	1	1			1	1		Rift Shot	4			1																																			10	32			weapon_xbow_1																					0
boltcascade	3194	50		28					0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	0	start frame	2	end frame	30	lob			0	damage freq (0 = look at skill)	1	radius (0 = look at skill)	0	start frame	2	end frame	30	lob																											3				0	0	0	0	0	1	null	1024	30	16		1	17	18					1			1						1	1	25									1																																																1									boltcascadespawner							boltcascadespawner								0
boltcascadespawner	3195	1	4	1	5																												64								64																				0	0	0	0	0	1	null	1024	15	16										1								1					1											1																																											32												boltcascadeorb							boltcascadeorb					0
boltcascadeorb	3196	19		15					1		12										1		12																																		32				0	0	0	0	0	1	null	1024	15	16								1		1								1													1			1																																										10	32									boltcascadefury							boltcascadefury								0
boltcascadefury	3197	1	25	1	20																												40		2						40		2										30	30			10				0	0	0	0	0	1	null	1024	15	16					3	1		1										1				1	1											1																																											32			weapon_xbow_1									boltcascadebolt							boltcascadebolt					0
boltcascadebolt	3198	1		1																																																	40	40			30				255	255	255	0	0	0	Arrow	1024	1	16					3	1		1										1				1	1						1	1	1			1			Bolt Cascade	4			1																																			10	32			weapon_xbow_1																					0
lightningcascade	3199	1	25	1	20																												40		50						40		50																		0	0	0	0	0	1	null	1024	15	16								1										1					1											1																																											32												lightningcascadebolt							lightningcascadebolt					0
lightningcascadebolt	3200	1		1		1																																									100						80	80			20				255	255	255	0	0	0	Arrow	1024	1	16					3	1		1		1								1				1	1						1	1	1			1			Lightning Cascade	4			1																	ltng																		64	32			amazon_lightning_1																					0
ironsalvo	3201	1	4	1	5																												64								64												100	100			10		5		81	81	255	1	0	1	GlacialSpike	1024	6	16					6	1				1								2					1							1	1			1	1																																									10	16			weapon_throw_1									ironsalvometeorcenter							ironsalvometeorcenter					0
ironsalvometeorcenter	3202	9	4	1	5																9	frames	45	fallrate	15	sliderate							64								64																10		4		255	64	64	0	0	1	null	1024	17	16										1								1					1								1			1																																											1												ironsalvonova				ironsalvovis			ironsalvonova					0
ironsalvonova	3203	1	4	1	5																												22								22																				255	255	255	0	0	1	LightningBolt	1024	5	16										1								1					1							1	1			1																																										10	64												ironsalvobolt							ironsalvobolt					0
ironsalvobolt	3204	1		1		1																																															80	80			5				255	255	255	0	0	1	LightningBolt	1024	5	16					3	1		1		1								1				1	1							1	1			1			Iron Salvo	4			1																																			10	64																								0
ironsalvovis	3205	1		1																																																					10				255	255	255	0	0	1	LightningBolt	1024	5	16										1								1					1							1	1			1																																											64			weapon_throw_1																					0
